modo,tempo 
3,0

3,0

3,0

3,6.18888888888887

3,0.3666666666666667

3,0

2,0.2777777777777777

2,0.08888888888888889

2,0.14444444444444443

2,0.16666666666666663

2,0.21111111111111103

4,0

4,0

4,0.19999999999999993

4,0.19999999999999993

4,0.9888888888888874

4,0

4,0

3,0.42222222222222233

3,0

3,0

3,0.7999999999999992

3,4.588888888888875

3,0.5999999999999999

3,0.2777777777777777

3,0

3,4.955555555555541

3,0.05555555555555556

3,0

3,1.4555555555555524

3,4.7888888888888745

3,0.5999999999999999

3,0.3666666666666667

3,0.5999999999999999

3,0.11111111111111112

3,0

3,0.2555555555555554

3,4.7888888888888745

3,1.1999999999999977

3,0.11111111111111112

2,0.08888888888888889

2,0.21111111111111103

2,0.08888888888888889

2,0.19999999999999993

2,0.3666666666666667

2,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,3.988888888888877

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,3.5888888888888784

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

2,0.03333333333333333

2,0.3666666666666667

2,0.08888888888888889

2,0.4000000000000001

2,0.03333333333333333

2,0.05555555555555556

3,1.1999999999999977

4,0

4,0

4,0.14444444444444443

2,0.4111111111111112

2,0

2,0.3333333333333333

2,0

2,0

2,0.16666666666666663

2,0.17777777777777773

2,0.08888888888888889

2,0.46666666666666684

2,0.07777777777777778

2,0

2,0.18888888888888883

2,0.14444444444444443

2,0.21111111111111103

2,0.3222222222222222

2,0.18888888888888883

2,0.1

2,0.18888888888888883

2,0.47777777777777797

2,1.7777777777777735

2,0.16666666666666663

2,0.13333333333333333

2,0.1

2,0.35555555555555557

2,0.13333333333333333

2,0.16666666666666663

2,0.2888888888888888

2,0

2,0.16666666666666663

2,0.05555555555555556

2,0.12222222222222223

2,0.12222222222222223

2,0

2,0.06666666666666667

2,0.07777777777777778

2,0.11111111111111112

2,0.19999999999999993

2,4.266666666666654

1,0.19999999999999993

1,0.19999999999999993

1,2.5666666666666598

1,0.7999999999999992

2,0.03333333333333333

2,0.08888888888888889

2,0.11111111111111112

2,0.07777777777777778

2,0.044444444444444446

2,0.1

2,0.06666666666666667

2,0.07777777777777778

2,0.46666666666666684

2,0.38888888888888895

2,0.5999999999999999

2,0.06666666666666667

2,0.16666666666666663

2,0.21111111111111103

2,0.19999999999999993

2,0.19999999999999993

2,0.11111111111111112

2,0.18888888888888883

2,0.05555555555555556

2,0.1

2,0.06666666666666667

2,0.19999999999999993

2,0.19999999999999993

2,0.18888888888888883

2,0.19999999999999993

2,0.06666666666666667

1,0.19999999999999993

1,0.19999999999999993

1,0.18888888888888883

1,0.18888888888888883

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.9666666666666652

2,0.17777777777777773

2,0.05555555555555556

2,0

2,0

2,0.17777777777777773

2,0.19999999999999993

2,0.12222222222222223

2,0.21111111111111103

2,0

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,1.1888888888888867

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.6555555555555552

1,0.19999999999999993

1,0.19999999999999993

1,0.31111111111111106

1,0.19999999999999993

1,0.4000000000000001

1,3.4444444444444344

1,0.19999999999999993

1,0.19999999999999993

1,0.2555555555555554

1,0.19999999999999993

1,0.4555555555555557

1,4.266666666666654

1,0.2555555555555554

1,0.19999999999999993

1,0.7111111111111106

1,0.19999999999999993

1,0.7999999999999992

1,0.19999999999999993

1,0.31111111111111106

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

2,0.03333333333333333

2,0.08888888888888889

2,0.15555555555555553

1,0.19999999999999993

1,0.6555555555555552

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

1,3.5888888888888784

1,0.19999999999999993

1,0.6555555555555552

1,0.19999999999999993

1,3.7888888888888776

1,0.19999999999999993

1,2.599999999999993

1,0.19999999999999993

1,2.577777777777771

1,0.5999999999999999

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,2.3888888888888826

1,5.5666666666666496

1,2.3777777777777716

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,2.577777777777771

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

1,0.3777777777777778

1,0.4000000000000001

1,2.1777777777777723

1,2.3777777777777716

1,0.19999999999999993

1,2.3666666666666605

1,0.19999999999999993

1,0.18888888888888883

1,0.19999999999999993

1,2.599999999999993

1,0.19999999999999993

1,5.7111111111110935

1,0.9999999999999984

1,0.19999999999999993

1,5.788888888888871

1,0.19999999999999993

1,0.18888888888888883

1,3.988888888888877

1,0.19999999999999993

1,0.7333333333333327

1,0.4000000000000001

1,0.19999999999999993

1,0.38888888888888895

1,3.199999999999991

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,1.999999999999995

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,4.1666666666666545

1,0.19999999999999993

1,0.5999999999999999

1,0.19999999999999993

1,4.388888888888876

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.18888888888888883

1,4.177777777777766

1,4.699999999999986

1,1.5999999999999963

1,0

1,1.5999999999999963

1,0.19999999999999993

1,3.988888888888877

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,3.7888888888888776

1,0.19999999999999993

1,0.19999999999999993

1,3.7888888888888776

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,3.7888888888888776

1,0.19999999999999993

1,0.19999999999999993

1,3.988888888888877

1,0.19999999999999993

1,0.19999999999999993

1,3.5999999999999894

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,14.06666666666662

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,2.588888888888882

1,0.19999999999999993

1,0.4000000000000001

1,2.2444444444444387

1,0.19999999999999993

1,0.4000000000000001

1,1.5999999999999963

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,4.799999999999986

4,1.2888888888888863

4,4.266666666666654

1,0.4555555555555557

1,0.19999999999999993

3,0.19999999999999993

3,0

3,0

3,0

3,0

3,0

3,0

4,0

4,0.07777777777777778

4,0

4,0

4,0

1,0.5111111111111113

1,0.5666666666666667

1,0.19999999999999993

1,3.5888888888888784

1,0.19999999999999993

1,3.5999999999999894

1,0.38888888888888895

1,0.19999999999999993

1,0.19999999999999993

2,0.16666666666666663

2,0.4000000000000001

2,0.12222222222222223

3,0.5999999999999999

3,0.9999999999999984

3,1.399999999999997

3,2.1999999999999944

3,3.044444444444436

3,0.9999999999999984

4,0

4,0

4,0

4,0

4,0

4,0.2888888888888888

2,0.05555555555555556

2,0.12222222222222223

2,0.5999999999999999

2,0.13333333333333333

2,1.7666666666666624

4,0

4,0.14444444444444443

4,0

4,0

4,0

4,0

4,0

4,2.288888888888883

3,3.5999999999999894

2,0.19999999999999993

2,0

2,0

2,0.13333333333333333

2,0.06666666666666667

2,0

2,0

2,0.07777777777777778

2,0.16666666666666663

2,0.17777777777777773

2,0.044444444444444446

2,0.08888888888888889

2,0.15555555555555553

2,0.08888888888888889

2,0.1

2,0.15555555555555553

2,0.17777777777777773

2,0.15555555555555553

2,0.07777777777777778

2,0.07777777777777778

2,0

2,0.19999999999999993

2,0.4000000000000001

2,0.26666666666666655

2,0.044444444444444446

2,0.21111111111111103

2,0

2,0.19999999999999993

2,0.4111111111111112

2,0.13333333333333333

2,0.47777777777777797

2,0.19999999999999993

2,0.4000000000000001

2,1.0555555555555538

1,0.19999999999999993

1,1.3444444444444417

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,1.3666666666666638

1,0.4555555555555557

1,0.19999999999999993

1,3.49999999999999

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,3.199999999999991

1,0.38888888888888895

1,0.19999999999999993

1,3.1777777777777687

2,0.19999999999999993

2,0

2,0

2,0

2,0.47777777777777797

2,2.0777777777777726

2,0

2,0

2,0.46666666666666684

2,2.166666666666661

2,0

3,1.399999999999997

3,1.6555555555555517

3,1.399999999999997

3,1.1999999999999977

4,0

4,0

4,0

4,1.555555555555552

4,0

4,0.5000000000000002

4,0.3333333333333333

4,0

4,0

4,2.266666666666661

4,0.9999999999999984

4,0.4000000000000001

4,0.06666666666666667

4,0.022222222222222223

4,0.17777777777777773

4,0

4,1.9333333333333285

4,0

4,0

4,1.4333333333333302

4,1.6777777777777738

4,2.322222222222216

4,0

4,0

4,0.15555555555555553

4,0

4,1.877777777777773

4,0

4,0

4,0.4000000000000001

4,0

4,0

4,0

4,0.6777777777777774

4,0

4,2.1999999999999944

4,0.7999999999999992

4,0.5222222222222224

4,0

4,2.1999999999999944

4,4.266666666666654

2,0.05555555555555556

2,0.16666666666666663

2,0.26666666666666655

2,0

2,0.2777777777777777

2,0.4000000000000001

2,0.19999999999999993

2,2.1777777777777723

2,0.5888888888888888

2,0

2,0.06666666666666667

2,0.08888888888888889

2,0.07777777777777778

2,0.47777777777777797

2,1.9111111111111063

2,0.1

4,0.08888888888888889

2,0.14444444444444443

4,0

4,0.38888888888888895

4,0.46666666666666684

4,0

4,0

4,1.411111111111108

4,1.7444444444444402

4,2.1999999999999944

4,0

4,0

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,0.9999999999999984

1,0.19999999999999993

1,0.4000000000000001

1,0.4555555555555557

1,4.188888888888877

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.7333333333333327

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,3.844444444444433

1,0.19999999999999993

3,0

4,0

4,0

4,0

4,0

4,0

4,0

4,0

4,0

4,0.6777777777777774

4,0

1,0.2555555555555554

1,0.19999999999999993

1,0.7999999999999992

1,1.4555555555555524

4,0

4,0

4,0

4,1.4999999999999967

4,0.6888888888888884

4,0.08888888888888889

1,0.19999999999999993

1,0.4000000000000001

1,1.7555555555555513

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,2.788888888888881

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.7111111111111106

1,0.19999999999999993

1,3.388888888888879

1,0.19999999999999993

1,0.19999999999999993

1,1.0111111111111095

1,4.43333333333332

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

1,5.788888888888871

1,0.19999999999999993

1,0.5111111111111113

1,0.19999999999999993

1,0.19999999999999993

1,1.9888888888888838

1,0.2555555555555554

1,2.1888888888888833

1,1.399999999999997

1,0.19999999999999993

1,0.19999999999999993

1,3.18888888888888

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,1.9777777777777727

1,0.19999999999999993

1,0.19999999999999993

1,2.1888888888888833

1,0.19999999999999993

1,0.19999999999999993

1,0.38888888888888895

1,0.19999999999999993

1,1.7999999999999956

1,2.1999999999999944

1,0.4000000000000001

1,0.4000000000000001

1,1.7999999999999956

1,0.4000000000000001

1,2.1999999999999944

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,3.7888888888888776

1,0.19999999999999993

1,0.19999999999999993

1,2.3888888888888826

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

1,3.5888888888888784

1,0.19999999999999993

1,0.19999999999999993

1,2.1888888888888833

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,1.9888888888888838

1,0.19999999999999993

1,3.233333333333324

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,0.4000000000000001

1,2.1888888888888833

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,3.099999999999991

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,2.3888888888888826

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,3.7888888888888776

1,0.19999999999999993

1,1.999999999999995

1,0.4000000000000001

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,1.7888888888888845

2,0.07777777777777778

2,0.06666666666666667

2,0.19999999999999993

2,0.47777777777777797

2,1.233333333333331

2,0.19999999999999993

2,0.1

2,0.08888888888888889

2,0.05555555555555556

2,0.12222222222222223

2,0.1

2,0.21111111111111103

2,0.13333333333333333

2,0.14444444444444443

2,0.19999999999999993

2,0.17777777777777773

2,0.13333333333333333

2,0.16666666666666663

2,0.21111111111111103

2,0.14444444444444443

2,0.47777777777777797

2,1.7444444444444402

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,4.266666666666654

1,0.19999999999999993

1,0.19999999999999993

1,4.266666666666654

1,0.19999999999999993

1,0.19999999999999993

3,1.099999999999998

3,3.5888888888888784

3,1.7999999999999956

4,0

4,0

4,0

4,0

4,1.722222222222218

4,0

4,1.3666666666666638

4,0

4,0

4,1.9666666666666617

4,0

4,2.299999999999994

4,0

4,0

4,0

4,0.4444444444444446

4,0.26666666666666655

4,0.17777777777777773

4,0

1,0.2555555555555554

1,0.19999999999999993

1,0.19999999999999993

1,0.4555555555555557

1,0.19999999999999993

1,3.6444444444444337

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,1.8888888888888842

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,2.8444444444444366

1,0.19999999999999993

1,4.566666666666653

1,0.19999999999999993

1,0.4000000000000001

1,0.19999999999999993

1,2.9888888888888805

1,0.19999999999999993

1,1.7999999999999956

1,0.38888888888888895

1,0.7999999999999992

1,0.19999999999999993

1,0.19999999999999993

1,2.9888888888888805

1,0.19999999999999993

1,0.19999999999999993

1,2.6555555555555483

2,0.18888888888888883

2,0.08888888888888889

2,0.19999999999999993

2,0.18888888888888883

2,0

2,0.1

2,0.47777777777777797

2,2.1777777777777723

2,0.15555555555555553

3,0.19999999999999993

3,0.18888888888888883

3,1.2666666666666642

3,5.98888888888887

3,0.9999999999999984

3,5.188888888888873

3,1.399999999999997

3,2.9999999999999916

4,0

4,0

4,0

4,0.11111111111111112

4,2.1777777777777723

4,0

4,0

4,0

4,0

4,0

4,0

4,0

4,0

1,0.19999999999999993

1,0.19999999999999993

1,1.1888888888888867

1,0.19999999999999993

1,1.388888888888886

1,1.7666666666666624

1,0.19999999999999993

1,0.19999999999999993

1,1.7666666666666624

1,0.19999999999999993

1,0.19999999999999993

1,0.933333333333332

1,1.711111111111107

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.4444444444444446

1,0.19999999999999993

1,0.6777777777777774

1,3.411111111111101

1,0.9777777777777763

1,0.19999999999999993

1,0.19999999999999993

1,0.4000000000000001

1,2.6444444444444373

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,2.9777777777777694

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,3.18888888888888

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,2.9888888888888805

1,0.19999999999999993

1,0.5999999999999999

1,0.19999999999999993

1,3.18888888888888

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,3.5999999999999894

1,0.19999999999999993

1,0.19999999999999993

1,2.1888888888888833

1,0.4000000000000001

1,0.19999999999999993

1,4.766666666666652

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

1,0.19999999999999993

2,0.06666666666666667

2,0.13333333333333333

2,0.16666666666666663

2,0

2,0.47777777777777797

2,0.4111111111111112

2,0.022222222222222223

2,0.06666666666666667

2,0.03333333333333333

2,0.07777777777777778

2,0.1

3,1.6555555555555517

3,0

3,0

4,0

4,0.9888888888888874

4,0

4,0

4,2.277777777777772

4,1.999999999999995

4,0.9555555555555542

